1150,145102,102594,145112,102598,0,0,102593,15173.8,7597.37,71123.4,144786,143728,138805,139947,106792,128023,125142,144034,144826,138042,139502,65837.8,128770,136415,141502,143016,145079,132604,102610,100006,114685,110789,102590,121258,135850,131616,140926,142362,145094,145069,125118,120293,112312,116334,105107,107752,97124.4,102604,95334.1,91493.1,85396.8,78473.2,60980.9,56298.4,74388,82912.1,52893.4,46131.8,59473.2,51754.5,43079.1,67784.2,91401.7,33491.9,28412.9,23533,15947.7,0,39270.8,32223.2,21710.1,0,7986.44,0,0,145104,102593,14987.4,7311.01,73814.9,144970,144097,138510,140111,128892,125426,144915,144304,137988,139949,143472,141965,141791,135761,135685,143259,123424,124954,128461,130409,132542,132332,107063,106793,112689,119008,111975,116986,121638,110346,114135,140288,141899,141556,136527,135939,138893,137620,139860,132368,144957,144551,143361,142954,144548,127014,125320,120749,119090,113316,117429,101049,97161.3,93865.9,91216.3,90607.3,83490.3,87225.7,89298.7,78979.7,82302.8,65969.3,69917.3,70841.1,69747.7,75960.7,75911.4,83316.8,58897.2,52612.7,47212.2,37434.4,40157.3,56929.4,49168.8,31837.6,36332.5,29654.5,31399.7,39441.1,32778,23031.6,22595.5,14286.2,13005.6,22215.3,5251.28,8488.22,7596.96,14986.6,23149.1,49594.5,43850,52545.8,45951.3,57771.2,63450.8,63099,65470.6,96538.7,105037,98787.7,96070.6,108596,133795,129311,
1175,140937,99648.6,140946,99652.5,0,0,99647.9,14738.2,7379.24,69081.5,140630,139602,134820,135929,103727,124347,121549,139899,140668,134080,135497,63947.6,125074,132499,137440,138910,140914,128797,99664,97135.4,111393,107609,99645,117777,131950,127837,136881,138276,140929,140905,121526,116840,109088,112995,102090,104658,94336.1,99658.6,92597.2,88866.4,82945.1,76220.2,59230.1,54682.1,72252.3,80531.8,51374.8,44807.3,57765.7,50268.6,41842.3,65838.1,88777.7,32530.3,27597.2,22857.4,15489.8,0,38143.3,31298.1,21086.8,0,7757.14,0,0,140939,99647.6,14557.1,7101.11,71695.7,140809,139961,134534,136089,125192,121825,140755,140162,134027,135932,139353,137889,137721,131864,131790,139147,119881,121367,124773,126666,128737,128533,103990,103727,109454,115591,108761,113628,118146,107178,110859,136261,137826,137492,132608,132036,134906,133670,135846,128568,140796,140401,139246,138850,140399,123367,121722,117283,115672,110063,114058,98147.9,94372,91171.1,88597.6,88006,81093.4,84721.5,86735,76712.3,79940,64075.3,67910,68807.3,67745.2,73779.9,73732,80924.9,57206.2,51102.2,45856.7,36359.6,39004.4,55295,47757.1,30923.5,35289.4,28803.1,30498.2,38308.7,31836.9,22370.3,21946.7,13876,12632.2,21577.5,5100.51,8244.51,7378.85,14556.3,22484.5,48170.6,42591,51037.2,44632,56112.6,61629.2,61287.4,63590.9,93767.2,102022,95951.7,93312.5,105478,129954,125599,
1200,136891,96787.9,136900,96791.7,0,0,96787.3,14315,7167.38,67098.2,136593,135595,130950,132027,100749,120778,118060,135884,136630,130231,131608,62111.7,121483,128696,133495,134923,136869,125100,96802.9,94346.9,108195,104520,96784.4,114396,128162,124168,132951,134306,136884,136860,118038,113486,105957,109751,99158.9,101654,91627.9,96797.6,89938.9,86315.2,80563.8,74032,57529.6,53112.2,70178.1,78219.8,49899.8,43520.9,56107.3,48825.4,40641,63947.9,86229,31596.4,26804.8,22201.1,15045.1,0,37048.2,30399.5,20481.4,0,7534.43,0,0,136893,96786.9,14139.1,6897.23,69637.4,136767,135943,130672,132182,121598,118328,136715,136138,130180,132030,135353,133931,133768,128079,128007,135153,116439,117883,121191,123030,125041,124843,101004,100750,106312,112273,105638,110366,114755,104102,107676,132349,133869,133546,128801,128246,131034,129833,131946,124877,136755,136371,135249,134865,136368,119826,118228,113916,112351,106904,110784,95330.2,91662.7,88553.7,86054.1,85479.5,78765.3,82289.3,84245,74509.9,77645,62235.7,65960.4,66831.9,65800.3,71661.8,71615.3,78601.6,55563.8,49635,44540.2,35315.8,37884.6,53707.5,46386,30035.7,34276.2,27976.2,29622.6,37208.9,30922.9,21728.1,21316.6,13477.6,12269.5,20958,4954.07,8007.81,7167,14138.4,21839,46787.7,41368.2,49571.9,43350.6,54501.6,59859.8,59527.9,61765.3,91075.3,99093.2,93197.1,90633.7,102450,126224,121994,
1225,132962,94009.3,132971,94013,0,0,94008.7,13904.1,6961.61,65171.9,132672,131702,127191,128237,97856.5,117311,114671,131983,132708,126492,127830,60328.6,117996,125002,129663,131050,132940,121509,94023.9,91638.4,105089,101519,94005.9,111112,124483,120603,129135,130451,132954,132931,114649,110228,102915,106600,96312.2,98735.6,88997.4,94018.8,87356.9,83837.3,78251,71906.7,55878,51587.4,68163.3,75974.3,48467.3,42271.4,54496.5,47423.7,39474.2,62112.1,83753.6,30689.2,26035.3,21563.8,14613.1,0,35984.6,29526.7,19893.3,0,7318.12,0,0,132963,94008.4,13733.2,6699.22,67638.2,132841,132041,126921,128388,118107,114931,132790,132230,126443,128240,131468,130087,129928,124402,124332,131273,113097,114499,117712,119498,121452,121259,98104.7,97857.3,103260,109050,102606,107198,111461,101113,104585,128550,130026,129712,125104,124565,127272,126106,128158,121293,132829,132456,131366,130993,132454,116386,114834,110646,109126,103835,107603,92593.5,89031.3,86011.5,83583.6,83025.6,76504.1,79926.9,81826.4,72370.9,75415.9,60449,64066.7,64913.2,63911.3,69604.5,69559.3,76345.1,53968.7,48210.1,43261.5,34301.9,36796.9,52165.6,45054.3,29173.4,33292.2,27173,28772.1,36140.7,30035.1,21104.3,20704.7,13090.7,11917.3,20356.3,4811.84,7777.91,6961.24,13732.5,21212,45444.4,40180.6,48148.8,42106,52936.9,58141.3,57818.9,59992.1,88460.7,96248.4,90521.6,88031.8,99509.1,122600,118492,
1250,129145,91310.6,129154,91314.1,0,0,91310,13504.9,6761.75,63301,128863,127922,123540,124556,95047.3,113943,111379,128194,128899,122861,124160,58596.7,114608,121413,125940,127288,129124,118021,91324.7,89007.7,102072,98604.7,91307.2,107922,120910,117141,125428,126706,129138,129115,111358,107064,99960.4,103540,93547.4,95901.2,86442.5,91319.7,84849.1,81430.5,76004.6,69842.4,54273.9,50106.4,66206.5,73793.2,47075.8,41057.9,52932,46062.2,38340.9,60328.9,81349.2,29808.2,25287.8,20944.7,14193.6,0,34951.5,28679.1,19322.2,0,7108.02,0,0,129146,91309.6,13338.9,6506.89,65696.5,129027,128251,123278,124702,114717,111632,128978,128434,122813,124558,127694,126352,126198,120831,120763,127505,109850,111212,114333,116068,117965,117778,95288.4,95048,100296,105919,99660.3,104120,108261,98210.4,101583,124860,126294,125989,121513,120989,123619,122486,124479,117811,129016,128654,127595,127233,128652,113045,111538,107469,105993,100854,104514,89935.4,86475.4,83542.3,81184.1,80642.1,74307.8,77632.4,79477.4,70293.3,73250.9,58713.6,62227.5,63049.7,62076.5,67606.2,67562.4,74153.4,52419.3,46826,42019.5,33317.1,35740.5,50668,43760.9,28335.8,32336.4,26392.9,27946.1,35103.1,29172.8,20498.4,20110.3,12714.9,11575.1,19771.9,4673.7,7554.62,6761.39,13338.2,20603,44139.8,39027.1,46766.5,40897.2,51417.2,56472.2,56159,58269.8,85921.2,93485.4,87922.9,85504.6,96652.4,119081,115090,
1275,125438,88689.3,125446,88692.7,0,0,88688.7,13117.2,6567.63,61483.7,125164,124249,119993,120981,92318.8,110672,108182,124514,125199,119334,120596,56914.5,111318,117928,122325,123634,125417,114633,88703,86452.5,99142,95774.1,88686,104824,117439,113778,121827,123069,125431,125409,108161,103990,97090.8,100568,90861.9,93148.1,83961,88698.2,82413.3,79092.8,73822.7,67837.4,52715.8,48667.9,64305.8,71674.7,45724.4,39879.2,51412.4,44739.8,37240.2,58597,79013.9,28952.5,24561.9,20343.4,13786.1,0,33948.1,27855.7,18767.5,0,6903.96,0,0,125439,88688.4,12956,6320.09,63810.5,125323,124569,119739,121123,111424,108427,125276,124748,119288,120983,124028,122725,122575,117362,117296,123845,106696,108020,111051,112736,114579,114397,92552.9,92319.5,97416.8,102879,96799.4,101131,105153,95391,98666.8,121275,122668,122372,118025,117516,120070,118969,120906,114429,125313,124961,123933,123580,124959,109800,108336,104384,102950,97958.8,101514,87353.6,83992.9,81144.1,78853.5,78327,72174.6,75403.7,77195.8,68275.3,71148,57028.1,60441.1,61239.6,60294.4,65665.4,65622.8,72024.6,50914.4,45481.7,40813.2,32360.6,34714.5,49213.4,42504.6,27522.4,31408.1,25635.2,27143.8,34095.4,28335.3,19909.9,19532.9,12349.8,11242.8,19204.3,4539.52,7337.73,6567.28,12955.3,20011.5,42872.6,37906.7,45423.9,39723.1,49941.1,54851,54546.8,56597,83454.6,90801.7,85398.9,83050,93877.8,115662,111786,
1300,121837,86143.3,121845,86146.6,0,0,86142.7,12740.6,6379.09,59718.7,121571,120683,116549,117508,89668.5,107495,105076,120940,121605,115909,117134,55280.6,108123,114543,118814,120085,121817,111342,86156.6,83970.7,96295.9,93024.7,86140.1,101815,114067,110512,118330,119536,121830,121809,105056,101005,94303.6,97680.7,88253.5,90474.1,81550.7,86151.9,80047.4,76822.3,71703.4,65889.9,51202.4,47270.8,62459.8,69617.1,44411.7,38734.3,49936.5,43455.4,36171.1,56914.8,76745.6,28121.3,23856.7,19759.4,13390.4,0,32973.5,27056.1,18228.7,0,6705.76,0,0,121838,86142.4,12584.1,6138.65,61978.6,121726,120993,116301,117646,108225,105315,121680,121167,115863,117510,120468,119202,119057,113993,113929,120289,103634,104919,107863,109499,111290,111113,89896,89669.2,94620.3,99925.5,94020.5,98228.3,102134,92652.6,95834.4,117794,119147,118859,114637,114142,116623,115554,117435,111144,121715,121374,120375,120033,121371,106648,105226,101388,99995.1,95146.7,98599.8,84845.9,81581.7,78814.6,76589.8,76078.5,70102.6,73239.1,74979.7,66315.3,69105.5,55390.9,58705.9,59481.6,58563.5,63780.3,63738.9,69956.9,49452.8,44176,39641.5,31431.6,33717.9,47800.6,41284.4,26732.2,30506.4,24899.2,26364.6,33116.6,27521.9,19338.3,18972.2,11995.3,10920.1,18653,4409.2,7127.08,6378.74,12583.4,19437,41641.8,36818.4,44119.9,38582.8,48507.4,53276.3,52980.9,54972.2,81058.9,88195,82947.3,80665.8,91182.9,112342,108577,
1325,118339,83670.3,118347,83673.6,0,0,83669.8,12374.9,6195.96,58004.3,118081,117218,113203,114134,87094.4,104409,102060,117468,118114,112581,113771,53693.6,105019,111254,115403,116638,118320,108146,83683.3,81560.1,93531.6,90354.2,83667.3,98892.3,110793,107340,114933,116105,118333,118312,102041,98105.4,91596.5,94876.6,85720,87876.9,79209.6,83678.7,77749.5,74616.9,69645,63998.4,49732.5,45913.7,60666.7,67618.6,43136.8,37622.4,48502.9,42207.9,35132.8,55280.9,74542.4,27314,23171.9,19192.1,13006,0,32026.9,26279.3,17705.4,0,6513.25,0,0,118341,83669.5,12222.8,5962.42,60199.4,118232,117520,112963,114269,105118,102291,118187,117688,112537,114136,117010,115780,115639,110721,110659,116836,100659,101907,104767,106356,108095,107924,87315.3,87095.1,91904,97056.9,91321.5,95408.5,99202.5,89992.8,93083.2,114413,115727,115447,111346,110866,113275,112237,114064,107953,118221,117890,116919,116587,117887,103586,102205,98477.2,97124.5,92415.3,95769.3,82410.2,79239.7,76552.1,74391.2,73894.5,68090.2,71136.6,72827.2,64411.5,67121.7,53800.8,57020.6,57774,56882.3,61949.3,61909.1,67948.7,48033.1,42907.9,38503.5,30529.3,32749.9,46428.3,40099.2,25964.8,29630.6,24184.4,25607.7,32165.9,26731.8,18783.2,18427.5,11650.9,10606.6,18117.5,4282.62,6922.48,6195.62,12222.1,18879,40446.4,35761.5,42853.3,37475.2,47114.9,51746.9,51460,53394.1,78731.9,85663.2,80566.1,78350.2,88565.3,109117,105460,
1350,114942,81268.4,114950,81271.6,0,0,81267.9,12019.6,6018.08,56339.1,114692,113853,109953,110858,84594.2,101412,99129.9,114096,114723,109350,110505,52152.2,102004,108061,112090,113289,114924,105041,81281,79218.8,90846.6,87760.4,81265.4,96053.4,107612,104258,111634,112772,114936,114916,99111.3,95289.1,88967,92153,83259.2,85354.2,76935.7,81276.5,75517.5,72474.9,67645.7,62161.2,48304.8,44595.7,58925.1,65677.5,41898.4,36542.3,47110.5,40996.2,34124.2,53694,72402.5,26529.9,22506.7,18641.2,12632.6,0,31107.5,25524.9,17197.1,0,6326.27,0,0,114944,81267.6,11871.9,5791.25,58471.2,114838,114146,109720,110988,102101,99354.9,114794,114310,109307,110860,113651,112457,112319,107542,107482,113482,97769,98981.4,101759,103303,104992,104826,84808.8,84594.9,89265.7,94270.7,88699.9,92669.6,96354.7,87409.4,90411.1,111128,112405,112133,108149,107683,110024,109015,110790,104854,114828,114505,113563,113240,114503,100613,99271.1,95650.2,94336.4,89762.3,93020.1,80044.5,76965,74354.5,72255.6,71773.2,66135.5,69094.4,70736.5,62562.4,65194.8,52256.3,55383.7,56115.5,55249.3,60170.9,60131.9,65998,46654.2,41676.1,37398.2,29652.9,31809.8,45095.5,38948,25219.4,28780,23490.2,24872.6,31242.4,25964.4,18244,17898.5,11316.5,10302.1,17597.4,4159.68,6723.75,6017.76,11871.3,18337.1,39285.3,34734.8,41623.1,36399.3,45762.3,50261.4,49982.7,51861.3,76471.7,83204.1,78253.3,76100.9,86022.8,105985,102433,
1375,111642,78935.4,111650,78938.5,0,0,78934.9,11674.5,5845.32,54721.8,111399,110585,106797,107676,82165.8,98500.9,96284.2,110821,111430,106210,107333,50655.1,99076,104959,108872,110037,111625,102026,78947.6,76944.6,88238.6,85241.1,78932.5,93296,104523,101265,108429,109534,111636,111617,96266.1,92553.7,86413,89507.5,80869.1,82903.9,74727.1,78943.3,73349.6,70394.3,65703.7,60376.7,46918.1,43315.4,57233.6,63792.1,40695.6,35493.3,45758.1,39819.4,33144.6,52152.6,70324,25768.3,21860.6,18106,12269.9,0,30214.5,24792.2,16703.5,0,6144.66,0,0,111644,78934.6,11531.1,5625,56792.6,111541,110869,106570,107802,99169.7,96502.7,111499,111028,106169,107678,110388,109228,109095,104455,104397,110225,94962.4,96139.9,98838.2,100337,101978,101816,82374.2,82166.4,86703.2,91564.5,86153.6,90009.3,93588.7,84900.2,87815.7,107938,109178,108914,105045,104592,106865,105886,107609,101844,111531,111218,110303,109990,111216,97724.6,96421.3,92904.4,91628.3,87185.5,90349.8,77746.6,74755.5,72220,70181.3,69712.8,64236.9,67110.9,68705.9,60766.4,63323.2,50756.2,53793.8,54504.6,53663.3,58443.6,58405.7,64103.4,45314.9,40479.7,36324.6,28801.6,30896.6,43800.9,37829.9,24495.4,27953.8,22815.8,24158.6,30345.6,25219,17720.2,17384.7,10991.6,10006.3,17092.2,4040.27,6530.73,5845.01,11530.5,17810.7,38157.5,33737.7,40428.2,35354.4,44448.6,48818.5,48547.8,50372.5,74276.5,80815.5,76006.9,73916.3,83553.4,102942,99492.4,
1400,108438,76669.4,108445,76672.4,0,0,76668.9,11339.4,5677.52,53150.9,108201,107411,103731,104585,79807,95673.2,93520.2,107639,108231,103162,104252,49200.9,96231.9,101946,105747,106878,108420,99097.2,76681.3,74735.8,85705.6,82794.1,76666.6,90617.8,101523,98358.4,105317,106390,108432,108413,93502.6,89896.7,83932.4,86938,78547.6,80524,72581.9,76677.1,71244,68373.5,63817.6,58643.5,45571.2,42072,55590.5,61960.8,39527.4,34474.4,44444.5,38676.2,32193.1,50655.4,68305.2,25028.5,21233,17586.3,11917.7,0,29347.1,24080.4,16223.9,0,5968.27,0,0,108439,76668.7,11200.1,5463.52,55162.3,108339,107687,103511,104708,96322.8,93732.4,108298,107841,103121,104587,107219,106093,105963,101457,101400,107060,92236.3,93380,96000.9,97457.1,99050.6,98893.6,80009.5,79807.7,84214.2,88936,83680.4,87425.5,90902,82462.9,85294.8,104840,106044,105787,102029,101589,103797,102846,104520,98920.7,108330,108026,107137,106832,108024,94919.2,93653.4,90237.4,88997.9,84682.7,87756.1,75514.7,72609.5,70146.7,68166.6,67711.5,62392.9,65184.4,66733.6,59022,61505.4,49299.1,52249.5,52939.9,52122.8,56765.8,56729,62263.2,44014,39317.6,35281.8,27974.8,30009.6,42543.5,36744,23792.3,27151.3,22160.8,23465,29474.4,24495,17211.5,16885.6,10676.1,9719.08,16601.5,3924.28,6343.25,5677.21,11199.5,17299.4,37062.1,32769.2,39267.6,34339.5,43172.6,47417.1,47154.1,48926.4,72144.2,78495.5,73825,71794.4,81154.8,99987.2,96636.3,
1425,105325,74468.5,105332,74471.4,0,0,74468,11013.9,5514.53,51625.1,105095,104327,100753,101582,77516,92926.7,90835.5,104549,105124,100200,101259,47788.5,93469.4,99019.1,102711,103810,105308,96252.4,74480,72590.3,83245.2,80417.3,74465.8,88016.5,98608.3,95534.9,102293,103336,105319,105301,90818.5,87316.1,81522.9,84442.3,76292.7,78212.4,70498.3,74475.9,69198.8,66410.7,61985.6,56960,44263,40864.2,53994.7,60182.1,38392.6,33484.7,43168.6,37566,31268.9,49201.2,66344.4,24310,20623.5,17081.4,11575.6,0,28504.6,23389.2,15758.2,0,5796.93,0,0,105326,74467.7,10878.5,5306.68,53578.7,105229,104595,100540,101702,93557.7,91041.7,105189,104745,100161,101584,104141,103047,102921,98544,98488.9,103987,89588.5,90699.4,93245,94659.4,96207.2,96054.6,77712.6,77516.6,81796.7,86382.9,81278.2,84915.7,88292.5,80095.7,82846.2,101830,103000,102751,99100.3,98673,100818,99893.7,101520,96081,105220,104925,104061,103765,104923,92194.4,90964.9,87647,86443.1,82251.7,85236.9,73346.9,70525.1,68133,66209.8,65767.7,60601.8,63313.1,64817.8,57327.7,59739.8,47883.9,50749.6,51420.1,50626.5,55136.3,55100.5,60475.8,42750.5,38188.9,34268.9,27171.7,29148.1,41322.2,35689.1,23109.2,26371.9,21524.7,22791.4,28628.3,23791.8,16717.4,16400.9,10369.6,9440.07,16124.9,3811.63,6161.15,5514.24,10878,16802.7,35998.2,31828.5,38140.3,33353.7,41933.3,46055.8,45800.5,47521.9,70073.2,76242.2,71705.7,69733.4,78825.1,97116.9,93862.2,
1450,102301,72330.7,102308,72333.5,0,0,72330.2,10697.7,5356.22,50143.1,102078,101332,97861.2,98666.2,75290.8,90259.1,88227.9,101548,102106,97323.7,98352.5,46416.6,90786.2,96176.6,99762.8,100830,102285,93489.3,72341.9,70506.5,80855.5,78108.8,72328.1,85489.8,95777.6,92792.4,99356.8,100369,102296,102278,88211.4,84809.5,79182.7,82018.3,74102.6,75967.2,68474.5,72338,67212.3,64504.3,60206.1,55324.8,42992.3,39691.1,52444.7,58454.4,37290.5,32523.5,41929.4,36487.6,30371.3,47788.8,64439.9,23612.2,20031.4,16591,11243.3,0,27686.4,22717.7,15305.8,0,5630.52,0,0,102303,72330,10566.3,5154.34,52040.7,102208,101593,97653.5,98782.2,90872,88428.1,102169,101739,97285.5,98668,101152,100089,99966.9,95715.2,95661.6,101002,87016.7,88095.7,90568.2,91942,93445.4,93297.2,75481.7,75291.4,79448.5,83903.1,78945,82478.1,85757.9,77796.4,80468,98906.7,100043,99800.9,96255.5,95840.4,97923.6,97026,98605.5,93322.8,102199,101912,101074,100787,101911,89547.8,88353.6,85130.9,83961.6,79890.5,82790,71241.4,68500.6,66177.2,64309.1,63879.7,58862.1,61495.6,62957.1,55682,58024.8,46509.3,49292.7,49944,49173.1,53553.5,53518.7,58739.7,41523.3,37092.6,33285.2,26391.7,28311.4,40136,34664.6,22445.8,25614.8,20906.7,22137.1,27806.5,23108.9,16237.5,15930.1,10071.9,9169.08,15662,3702.2,5984.28,5355.94,10565.7,16320.4,34964.7,30914.8,37045.4,32396.2,40729.5,44733.7,44485.7,46157.7,68061.6,74053.5,69647.2,67731.6,76562.3,94329,91167.7,
1475,99364.4,70254.3,99371.2,70257.1,0,0,70253.9,10390.6,5202.46,48703.6,99148,98423.3,95051.9,95833.8,73129.4,87668.1,85695.2,98633,99175.2,94529.8,95529.1,45084.1,88180,93415.6,96898.9,97935.7,99348.5,90805.5,70265.2,68482.5,78534.4,75866.5,70251.8,83035.6,93028.2,90128.6,96504.5,97488.1,99359,99341.8,85679.1,82374.9,76909.6,79663.8,71975.3,73786.4,66508.8,70261.4,65282.8,62652.5,58477.8,53736.6,41758.2,38551.7,50939.1,56776.4,36220,31589.8,40725.7,35440.1,29499.4,46416.9,62590,22934.3,19456.4,16114.8,10920.5,0,26891.6,22065.6,14866.4,0,5468.88,0,0,99365.7,70253.6,10262.9,5006.37,50546.7,99274.1,98676.5,94850.1,95946.5,88263.3,85889.6,99236.4,98817.9,94492.8,95835.6,98248,97215.9,97097.2,92967.5,92915.5,98102.6,84518.7,85566.8,87968.3,89302.7,90762.9,90619,73314.9,73130,77167.8,81494.5,76678.7,80110.4,83296.1,75563.1,78158,96067.4,97170.9,96936,93492.3,93089.1,95112.5,94240.7,95774.8,90643.8,99265.5,98986.9,98172.3,97893.4,98985.1,86977.1,85817.2,82687.1,81551.3,77597.1,80413.4,69196.3,66534.1,64277.4,62463,62045.9,57172.3,59730.2,61149.8,54083.5,56359.1,45174.1,47877.7,48510.3,47761.5,52016.1,51982.4,57053.5,40331.3,36027.8,32329.7,25634.1,27498.6,38983.8,33669.5,21801.5,24879.5,20306.6,21501.7,27008.2,22445.5,15771.4,15472.8,9782.76,8905.86,15212.4,3595.93,5812.49,5202.18,10262.4,15851.9,33961,30027.3,35982,31466.2,39560.2,43449.5,43208.6,44832.6,66107.7,71927.6,67647.9,65787.2,74364.4,91621.1,88550.6,
1500,96512,68237.5,96518.6,68240.2,0,0,68237.1,10092.3,5053.12,47305.5,96301.8,95597.9,92323.3,93082.8,71030.1,85151.4,83235.1,95801.6,96328.2,91816.2,92786.8,43789.9,85648.6,90734,94117.3,95124.2,96496.5,88198.8,68248.1,66516.5,76279.9,73688.6,68235.1,80651.9,90357.6,87541.3,93734.2,94689.5,96506.8,96490,83219.5,80010.2,74701.7,77376.9,69909.1,71668.2,64599.6,68244.4,63408.8,60854,56799.1,52194,40559.4,37445,49476.8,55146.5,35180.2,30682.9,39556.6,34422.7,28652.6,45084.4,60793.2,22275.9,18897.8,15652.2,10607,0,26119.6,21432.1,14439.7,0,5311.89,0,0,96513.3,68236.9,9968.31,4862.66,49095.7,96424.2,95843.8,92127.3,93192.2,85729.6,83424,96387.6,95981.2,91780.2,93084.5,95427.6,94425.1,94309.8,90298.7,90248.2,95286.4,82092.4,83110.4,85443,86739.1,88157.3,88017.6,71210.2,71030.6,74952.6,79155.1,74477.5,77810.7,80904.9,73393.9,75914.3,93309.7,94381.4,94153.2,90808.4,90416.8,92382.1,91535.4,93025.4,88041.8,96415.9,96145.3,95354.1,95083.2,96143.5,84480.3,83353.7,80313.4,79210.2,75369.5,78105,67209.8,64624.1,62432.2,60669.9,60264.8,55531.1,58015.6,59394.4,52530.9,54741.2,43877.3,46503.3,47117.7,46390.4,50522.9,50490.1,55415.7,39173.5,34993.6,31401.6,24898.2,26709.2,37864.7,32702.9,21175.6,24165.3,19723.6,20884.4,26232.9,21801.1,15318.6,15028.6,9501.93,8650.2,14775.7,3492.7,5645.63,5052.84,9967.78,15396.8,32986.1,29165.3,34949,30562.9,38424.6,42202.2,41968.2,43545.6,64210,69862.8,65705.9,63898.6,72229.6,88990.9,86008.6,
1525,93741.5,66278.7,93747.8,66281.2,0,0,66278.2,9802.6,4908.06,45947.5,93537.3,92853.6,89673,90410.7,68991,82707,80845.7,93051.4,93562.9,89180.4,90123.2,42532.8,83189.9,88129.3,91415.5,92393.5,93726.4,85666.9,66288.9,64607.1,74090.2,71573.2,66276.2,78336.7,87763.7,85028.3,91043.4,91971.3,93736.4,93720.1,80830.5,77713.3,72557.3,75155.6,67902.3,69610.8,62745.1,66285.3,61588.5,59107,55168.6,50695.7,39395.1,36370.1,48056.5,53563.4,34170.3,29802.1,38421.1,33434.6,27830,43790.2,59048,21636.5,18355.3,15202.8,10302.5,0,25369.8,20816.9,14025.2,0,5159.4,0,0,93742.7,66278,9682.15,4723.06,47686.3,93656.2,93092.4,89482.6,90516.9,83268.5,81029.2,93620.7,93225.9,89145.5,90412.3,92688.2,91714.5,91602.5,87706.5,87657.4,92551,79735.8,80724.6,82990.2,84249.1,85626.6,85490.9,69166,68991.6,72800.9,76882.8,72339.5,75577,78582.4,71287,73735,90631,91672,91450.4,88201.6,87821.2,89730.1,88907.7,90355,85514.4,93648.1,93385.3,92616.8,92353.7,93383.5,82055.1,80960.8,78007.8,76936.3,73205.9,75862.8,65280.5,62769,60640,58928.2,58534.8,53936.9,56350.1,57689.3,51022.9,53169.8,42617.7,45168.3,45765.1,45058.7,49072.5,49040.7,53824.8,38048.9,33989,30500.1,24183.4,25942.5,36777.7,31764.1,20567.7,23471.6,19157.4,20284.9,25479.8,21175.3,14878.9,14597.1,9229.16,8401.88,14351.6,3392.43,5483.56,4907.79,9681.63,14954.8,32039.2,28328,33945.8,29685.5,37321.5,40990.7,40763.5,42295.5,62366.7,67857.3,63819.7,62064.3,70156.2,86436.3,83539.6,
1550,91050.4,64376,91056.6,64378.5,0,0,64375.6,9521.2,4767.16,44628.5,90852.1,90188,87098.7,87815.2,67010.5,80332.7,78524.9,90380.2,90877,86620.3,87536,41311.8,80801.8,85599.4,88791.2,89741.2,91035.8,83207.7,64386,62752.4,71963.3,69518.6,64373.6,76087.9,85244.3,82587.4,88429.8,89331.1,91045.5,91029.7,78510.2,75482.4,70474.4,72998.1,65953,67612.5,60943.9,64382.5,59820.5,57410.3,53584.8,49240.3,38264.2,35326,46676.9,52025.8,33189.4,28946.6,37318.1,32474.7,27031.1,42533.1,57352.9,21015.3,17828.4,14766.4,10006.8,0,24641.5,20219.3,13622.5,0,5011.29,0,0,91051.6,64375.3,9404.2,4587.48,46317.4,90967.6,90420,86913.8,87918.5,80878.2,78703.1,90933.1,90549.7,86586.4,87816.9,90027.4,89081.6,88972.9,85188.7,85141.1,89894.1,77446.9,78407.2,80607.8,81830.5,83168.6,83036.7,67180.5,67011,70711,74675.7,70262.8,73407.4,76326.5,69240.6,71618.3,88029.3,89040.4,88825.2,85669.6,85300.2,87154.3,86355.4,87761.2,83059.5,90959.8,90704.5,89958,89702.5,90702.8,79699.6,78636.7,75768.5,74727.7,71104.4,73685,63406.5,60967.1,58899.2,57236.6,56854.4,52388.6,54732.5,56033.3,49558.2,51643.4,41394.3,43871.6,44451.3,43765.2,47663.8,47632.9,52279.7,36956.7,33013.3,29624.6,23489.2,25197.8,35721.9,30852.3,19977.3,22797.8,18607.5,19702.6,24748.4,20567.4,14451.7,14178.1,8964.22,8160.68,13939.6,3295.05,5326.15,4766.9,9403.7,14525.5,31119.4,27514.8,32971.3,28833.3,36250.2,39814,39593.3,41081.4,60576.4,65909.3,61987.6,60282.6,68142.2,83955,81141.4,
