X Coordinates:
2.89359,3.39258,7.46663,7.932,0,0.424588,6.78069,3.87973,4.29272,1.63785,2.4497,0.849176,8.48649,9.20404,9.60202,5.08081,6.01513,10,

 Time(s),  P(Pa) on vertices
800,254.641,245.862,118.363,98.137,277.724,277.262,146.305,235.745,226.114,270.401,261.25,275.841,72.9279,38.9495,19.5974,204.792,174.788,0,
825,252.487,243.671,116.838,96.8426,275.756,275.289,144.502,233.53,223.893,268.359,259.135,273.852,71.9452,38.4147,19.3268,202.609,172.755,0,
850,250.341,241.498,115.368,95.5972,273.759,273.288,142.758,231.343,221.708,266.301,257.02,271.838,71.0009,37.9015,19.0673,200.477,170.782,0,
875,248.204,239.342,113.95,94.3967,271.738,271.263,141.07,229.184,219.559,264.232,254.905,269.804,70.0919,37.4082,18.8178,198.391,168.864,0,
900,246.076,237.205,112.578,93.2378,269.697,269.22,139.433,227.052,217.442,262.152,252.791,267.752,69.2156,36.933,18.5777,196.349,166.998,0,
925,243.958,235.086,111.25,92.1172,267.64,267.16,137.844,224.945,215.358,260.066,250.682,265.686,68.3693,36.4747,18.3461,194.349,165.18,0,
950,241.851,232.985,109.962,91.0321,265.569,265.088,136.299,222.863,213.304,257.975,248.577,263.61,67.5509,36.0318,18.1224,192.388,163.406,0,
975,239.756,230.902,108.712,89.9798,263.488,263.006,134.796,220.805,211.279,255.881,246.478,261.524,66.758,35.6033,17.906,190.463,161.674,0,
1000,237.672,228.837,107.497,88.958,261.399,260.916,133.331,218.771,209.282,253.787,244.387,259.433,65.989,35.188,17.6964,188.574,159.982,0,
1025,235.602,226.79,106.313,87.9645,259.305,258.822,131.903,216.76,207.312,251.694,242.303,257.339,65.2421,34.7851,17.493,186.717,158.326,0,
1050,233.545,224.761,105.16,86.9974,257.207,256.724,130.507,214.771,205.367,249.603,240.229,255.242,64.5157,34.3935,17.2954,184.892,156.704,0,
1075,231.501,222.749,104.035,86.0548,255.108,254.626,129.143,212.804,203.448,247.516,238.165,253.146,63.8084,34.0125,17.1033,183.096,155.115,0,
1100,229.471,220.755,102.936,85.1351,253.009,252.528,127.809,210.858,201.553,245.435,236.111,251.051,63.1189,33.6414,16.9161,181.329,153.557,0,
1125,227.455,218.779,101.862,84.2367,250.912,250.433,126.502,208.933,199.681,243.36,234.068,248.959,62.446,33.2795,16.7337,179.588,152.027,0,
1150,225.454,216.82,100.811,83.3585,248.819,248.341,125.221,207.028,197.831,241.292,232.037,246.873,61.7887,32.9262,16.5556,177.874,150.525,0,
1175,223.467,214.878,99.7818,82.499,246.731,246.255,123.964,205.143,196.004,239.233,230.018,244.792,61.1458,32.581,16.3816,176.184,149.048,0,
1200,221.494,212.954,98.7727,81.6572,244.649,244.175,122.731,203.278,194.197,237.183,228.012,242.718,60.5167,32.2433,16.2114,174.517,147.596,0,
1225,219.537,211.047,97.7828,80.8319,242.574,242.102,121.52,201.431,192.411,235.143,226.019,240.651,59.9003,31.9126,16.0448,172.873,146.167,0,
1250,217.594,209.156,96.811,80.0224,240.507,240.037,120.329,199.603,190.645,233.113,224.039,238.594,59.296,31.5886,15.8816,171.251,144.76,0,
1275,215.667,207.282,95.8563,79.2276,238.449,237.982,119.158,197.793,188.898,231.095,222.072,236.546,58.7031,31.2709,15.7216,169.65,143.375,0,
1300,213.755,205.425,94.9179,78.4467,236.401,235.936,118.005,196.002,187.171,229.088,220.12,234.508,58.121,30.9591,15.5645,168.069,142.009,0,
1325,211.858,203.584,93.9949,77.6792,234.363,233.901,116.871,194.228,185.461,227.094,218.181,232.481,57.549,30.6529,15.4103,166.507,140.663,0,
1350,209.976,201.76,93.0866,76.9242,232.336,231.877,115.753,192.471,183.77,225.112,216.257,230.466,56.9866,30.3519,15.2588,164.964,139.336,0,
1375,208.11,199.952,92.1922,76.1811,230.321,229.864,114.651,190.732,182.097,223.143,214.347,228.462,56.4334,30.056,15.1098,163.44,138.026,0,
1400,206.259,198.16,91.3111,75.4494,228.317,227.864,113.565,189.009,180.44,221.187,212.452,226.471,55.8889,29.7648,14.9633,161.933,136.733,0,
1425,204.423,196.384,90.4427,74.7286,226.327,225.876,112.494,187.303,178.801,219.245,210.571,224.493,55.3527,29.4781,14.819,160.443,135.457,0,
1450,202.602,194.624,89.5865,74.0182,224.348,223.901,111.437,185.613,177.178,217.317,208.705,222.527,54.8244,29.1958,14.6769,158.97,134.197,0,
1475,200.796,192.88,88.742,73.3177,222.384,221.939,110.394,183.939,175.572,215.402,206.854,220.576,54.3037,28.9176,14.5369,157.513,132.952,0,
1500,199.006,191.151,87.9087,72.6268,220.432,219.991,109.364,182.281,173.981,213.502,205.018,218.637,53.7902,28.6434,14.399,156.072,131.721,0,
1525,197.231,189.437,87.0862,71.945,218.494,218.057,108.347,180.638,172.406,211.616,203.196,216.713,53.2836,28.3729,14.2629,154.647,130.506,0,
1550,195.471,187.739,86.2741,71.272,216.571,216.136,107.342,179.011,170.847,209.744,201.389,214.802,52.7838,28.1061,14.1286,153.236,129.304,0,
1575,193.726,186.056,85.4721,70.6076,214.661,214.23,106.35,177.4,169.303,207.887,199.597,212.906,52.2904,27.8427,13.9962,151.841,128.116,0,
1600,191.996,184.388,84.6797,69.9513,212.766,212.338,105.368,175.803,167.773,206.044,197.82,211.024,51.8032,27.5827,13.8654,150.46,126.941,0,
1625,190.281,182.735,83.8968,69.303,210.884,210.46,104.398,174.221,166.259,204.216,196.058,209.157,51.322,27.326,13.7363,149.092,125.778,0,
1650,188.58,181.097,83.123,68.6623,209.018,208.597,103.439,172.654,164.758,202.403,194.31,207.304,50.8466,27.0724,13.6087,147.739,124.629,0,
1675,186.894,179.473,82.358,68.0291,207.166,206.748,102.491,171.101,163.273,200.604,192.577,205.466,50.3767,26.8218,13.4827,146.399,123.491,0,
1700,185.223,177.864,81.6016,67.4032,205.328,204.914,101.553,169.562,161.801,198.82,190.859,203.642,49.9124,26.5742,13.3581,145.073,122.366,0,
1725,183.567,176.27,80.8536,66.7842,203.506,203.095,100.625,168.038,160.343,197.051,189.156,201.833,49.4533,26.3294,13.235,143.76,121.252,0,
1750,181.925,174.689,80.1137,66.1721,201.698,201.29,99.7066,166.528,158.899,195.296,187.467,200.039,48.9993,26.0874,13.1133,142.459,120.15,0,
1775,180.297,173.123,79.3818,65.5666,199.904,199.5,98.798,165.031,157.468,193.556,185.792,198.259,48.5504,25.8481,12.993,141.172,119.059,0,
1800,178.684,171.571,78.6576,64.9677,198.126,197.725,97.899,163.549,156.05,191.83,184.132,196.494,48.1063,25.6114,12.874,139.896,117.979,0,
1825,177.084,170.032,77.941,64.3751,196.362,195.964,97.0091,162.08,154.646,190.119,182.486,194.744,47.667,25.3772,12.7562,138.633,116.909,0,
1850,175.499,168.508,77.2318,63.7887,194.613,194.218,96.1283,160.624,153.255,188.423,180.855,193.009,47.2323,25.1456,12.6398,137.382,115.85,0,
1875,173.928,166.997,76.5299,63.2083,192.878,192.487,95.2563,159.181,151.877,186.741,179.238,191.288,46.8021,24.9164,12.5245,136.143,114.802,0,
1900,172.371,165.499,75.8352,62.6339,191.158,190.77,94.3931,157.752,150.511,185.074,177.635,189.581,46.3764,24.6896,12.4105,134.916,113.764,0,
1925,170.827,164.015,75.1474,62.0653,189.453,189.068,93.5383,156.335,149.158,183.42,176.045,187.889,45.9551,24.4651,12.2976,133.7,112.736,0,
1950,169.297,162.545,74.4664,61.5025,187.762,187.381,92.692,154.932,147.817,181.781,174.47,186.212,45.538,24.2429,12.1859,132.496,111.718,0,
1975,167.781,161.087,73.7922,60.9452,186.085,185.708,91.854,153.541,146.489,180.157,172.909,184.549,45.1251,24.0229,12.0753,131.303,110.71,0,
2000,166.278,159.643,73.1246,60.3935,184.423,184.049,91.024,152.163,145.173,178.546,171.361,182.9,44.7163,23.8052,11.9658,130.121,109.711,0,
2025,164.788,158.211,72.4635,59.8471,182.775,182.404,90.2021,150.797,143.869,176.949,169.827,181.266,44.3115,23.5896,11.8575,128.95,108.722,0,
2050,163.311,156.793,71.8088,59.3061,181.142,180.774,89.388,149.444,142.576,175.366,168.306,179.645,43.9107,23.3761,11.7501,127.79,107.742,0,
2075,161.848,155.387,71.1605,58.7703,179.523,179.158,88.5817,148.102,141.296,173.798,166.799,178.039,43.5138,23.1647,11.6439,126.641,106.771,0,
2100,160.398,153.993,70.5183,58.2397,177.917,177.556,87.783,146.773,140.027,172.242,165.305,176.447,43.1207,22.9554,11.5386,125.502,105.809,0,
2125,158.961,152.612,69.8822,57.7141,176.326,175.968,86.9919,145.456,138.77,170.701,163.825,174.868,42.7314,22.748,11.4344,124.374,104.857,0,
2150,157.536,151.244,69.2522,57.1935,174.749,174.393,86.2082,144.151,137.524,169.173,162.357,173.304,42.3459,22.5427,11.3312,123.256,103.913,0,
2175,156.124,149.888,68.6281,56.6779,173.185,172.833,85.4319,142.858,136.289,167.658,160.903,171.753,41.964,22.3393,11.2289,122.148,102.978,0,
2200,154.725,148.544,68.0099,56.1672,171.635,171.286,84.6628,141.576,135.066,166.157,159.461,170.215,41.5857,22.1379,11.1277,121.051,102.052,0,
2225,153.338,147.212,67.3975,55.6612,170.099,169.753,83.9008,140.306,133.854,164.669,158.033,168.692,41.211,21.9384,11.0274,119.963,101.134,0,
2250,151.964,145.891,66.7907,55.16,168.576,168.233,83.146,139.047,132.652,163.194,156.617,167.181,40.8398,21.7407,10.928,118.886,100.225,0,
2275,150.601,144.583,66.1897,54.6635,167.067,166.727,82.3981,137.8,131.462,161.733,155.213,165.684,40.472,21.5449,10.8296,117.818,99.324,0,
2300,149.251,143.287,65.5942,54.1716,165.571,165.234,81.6571,136.563,130.282,160.284,153.822,164.201,40.1077,21.3509,10.7321,116.76,98.4314,0,
2325,147.913,142.002,65.0042,53.6842,164.088,163.754,80.923,135.338,129.113,158.848,152.444,162.73,39.7468,21.1588,10.6355,115.711,97.5469,0,
2350,146.587,140.728,64.4197,53.2014,162.618,162.287,80.1956,134.124,127.955,157.425,151.077,161.272,39.3893,20.9684,10.5398,114.673,96.6705,0,
2375,145.273,139.466,63.8405,52.723,161.162,160.834,79.4749,132.921,126.806,156.014,149.723,159.828,39.035,20.7798,10.445,113.643,95.8021,0,
2400,143.971,138.216,63.2667,52.249,159.718,159.393,78.7608,131.729,125.669,154.616,148.381,158.396,38.684,20.5929,10.351,112.623,94.9417,0,
2425,142.68,136.976,62.6982,51.7794,158.287,157.965,78.0532,130.547,124.541,153.231,147.051,156.977,38.3362,20.4077,10.258,111.612,94.0891,0,
2450,141.401,135.748,62.1348,51.314,156.869,156.55,77.3521,129.376,123.424,151.858,145.733,155.57,37.9917,20.2243,10.1657,110.61,93.2442,0,
2475,140.133,134.531,61.5766,50.853,155.463,155.147,76.6573,128.216,122.317,150.497,144.427,154.176,37.6503,20.0425,10.0744,109.618,92.407,0,
2500,138.877,133.324,61.0235,50.3961,154.07,153.757,75.9689,127.066,121.219,149.148,143.132,152.794,37.312,19.8624,9.98384,108.634,91.5774,0,
2525,137.632,132.129,60.4754,49.9434,152.689,152.379,75.2868,125.926,120.132,147.811,141.849,151.425,36.9768,19.684,9.89414,107.659,90.7553,0,
2550,136.398,130.944,59.9323,49.4949,151.321,151.013,74.6108,124.797,119.054,146.486,140.577,150.068,36.6447,19.5072,9.80526,106.693,89.9407,0,
2575,135.175,129.769,59.3942,49.0504,149.965,149.66,73.941,123.678,117.986,145.173,139.317,148.723,36.3156,19.3319,9.71719,105.736,89.1334,0,
2600,133.963,128.606,58.8609,48.61,148.621,148.318,73.2773,122.568,116.928,143.872,138.068,147.39,35.9895,19.1583,9.62992,104.787,88.3335,0,
2625,132.761,127.452,58.3325,48.1736,147.289,146.989,72.6195,121.469,115.879,142.582,136.83,146.069,35.6663,18.9863,9.54345,103.847,87.5407,0,
2650,131.571,126.31,57.8089,47.7411,145.968,145.671,71.9677,120.38,114.84,141.304,135.603,144.759,35.3461,18.8158,9.45776,102.915,86.7552,0,
2675,130.391,125.177,57.29,47.3125,144.66,144.365,71.3218,119.3,113.81,140.037,134.387,143.462,35.0288,18.6469,9.37285,101.992,85.9767,0,
2700,129.222,124.054,56.7758,46.8879,143.363,143.071,70.6818,118.23,112.789,138.782,133.182,142.176,34.7143,18.4795,9.2887,101.077,85.2052,0,
2725,128.063,122.942,56.2662,46.467,142.078,141.789,70.0475,117.17,111.777,137.537,131.988,140.901,34.4028,18.3136,9.20533,100.17,84.4408,0,
2750,126.915,121.839,55.7613,46.05,140.804,140.518,69.419,116.119,110.775,136.304,130.805,139.638,34.094,18.1493,9.1227,99.2718,83.6831,0,
2775,125.777,120.747,55.2609,45.6367,139.542,139.258,68.7961,115.078,109.781,135.082,129.632,138.386,33.788,17.9864,9.04083,98.3813,82.9324,0,
2800,124.649,119.664,54.7651,45.2272,138.291,138.009,68.1788,114.045,108.797,133.871,128.47,137.145,33.4848,17.825,8.95969,97.4988,82.1884,0,
2825,123.531,118.591,54.2737,44.8214,137.051,136.772,67.5671,113.023,107.821,132.671,127.318,135.916,33.1843,17.665,8.87929,96.6243,81.451,0,
2850,122.424,117.527,53.7867,44.4192,135.822,135.546,66.9609,112.009,106.854,131.481,126.176,134.697,32.8866,17.5065,8.79961,95.7576,80.7204,0,
2875,121.326,116.473,53.3042,44.0207,134.605,134.33,66.3602,111.005,105.896,130.302,125.045,133.49,32.5915,17.3494,8.72065,94.8987,79.9963,0,
2900,120.238,115.429,52.8259,43.6257,133.398,133.126,65.7649,110.009,104.946,129.134,123.923,132.293,32.2991,17.1937,8.64241,94.0475,79.2787,0,
2925,119.16,114.394,52.352,43.2344,132.202,131.932,65.1749,109.022,104.005,127.976,122.812,131.107,32.0093,17.0395,8.56486,93.204,78.5675,0,
2950,118.091,113.368,51.8824,42.8465,131.016,130.75,64.5903,108.045,103.072,126.829,121.711,129.931,31.7221,16.8866,8.48802,92.3681,77.8628,0,
2975,117.032,112.351,51.417,42.4621,129.842,129.577,64.0109,107.076,102.148,125.691,120.62,128.766,31.4375,16.7351,8.41187,91.5396,77.1644,0,
3000,115.983,111.344,50.9557,42.0812,128.677,128.415,63.4367,106.116,101.231,124.564,119.538,127.611,31.1555,16.585,8.33641,90.7186,76.4723,0,
3025,114.943,110.345,50.4986,41.7037,127.524,127.264,62.8677,105.164,100.324,123.447,118.466,126.467,30.876,16.4362,8.26162,89.905,75.7864,0,
3050,113.912,109.356,50.0457,41.3296,126.38,126.123,62.3038,104.221,99.4239,122.341,117.404,125.333,30.5991,16.2887,8.18751,89.0986,75.1066,0,
3075,112.89,108.375,49.5968,40.9589,125.247,124.992,61.745,103.286,98.5322,121.244,116.351,124.209,30.3246,16.1426,8.11407,88.2996,74.433,0,
3100,111.878,107.403,49.1519,40.5915,124.124,123.871,61.1912,102.36,97.6486,120.156,115.308,123.096,30.0526,15.9978,8.04128,87.5076,73.7654,0,
3125,110.875,106.44,48.711,40.2274,123.011,122.76,60.6423,101.442,96.7729,119.079,114.274,121.992,29.783,15.8543,7.96915,86.7228,73.1038,0,
3150,109.881,105.486,48.2741,39.8666,121.908,121.66,60.0984,100.532,95.905,118.011,113.249,120.898,29.5159,15.7121,7.89767,85.9451,72.4481,0,
3175,108.895,104.54,47.8411,39.509,120.815,120.569,59.5594,99.6307,95.0449,116.953,112.233,119.814,29.2511,15.5712,7.82683,85.1743,71.7984,0,
3200,107.919,103.602,47.412,39.1547,119.731,119.488,59.0252,98.7372,94.1926,115.904,111.227,118.739,28.9888,15.4315,7.75663,84.4104,71.1544,0,
3225,106.951,102.673,46.9868,38.8035,118.658,118.416,58.4958,97.8518,93.3478,114.865,110.229,117.675,28.7288,15.2931,7.68706,83.6534,70.5163,0,
3250,105.992,101.752,46.5654,38.4554,117.594,117.354,57.9712,96.9743,92.5107,113.835,109.241,116.619,28.4711,15.156,7.61811,82.9032,69.8839,0,
3275,105.041,100.84,46.1478,38.1105,116.539,116.302,57.4513,96.1046,91.6811,112.814,108.261,115.574,28.2157,15.02,7.54979,82.1597,69.2571,0,
3300,104.099,99.9355,45.7339,37.7687,115.494,115.259,56.936,95.2428,90.8589,111.802,107.291,114.537,27.9627,14.8853,7.48207,81.4229,68.636,0,
3325,103.166,99.0394,45.3237,37.43,114.458,114.225,56.4254,94.3887,90.0441,110.8,106.328,113.51,27.7119,14.7518,7.41497,80.6927,68.0204,0,
3350,102.241,98.1512,44.9172,37.0943,113.432,113.201,55.9193,93.5422,89.2366,109.806,105.375,112.492,27.4633,14.6195,7.34846,79.969,67.4104,0,
3375,101.324,97.271,44.5144,36.7616,112.415,112.186,55.4178,92.7033,88.4363,108.822,104.43,111.484,27.217,14.4884,7.28256,79.2519,66.8059,0,
3400,100.415,96.3987,44.1152,36.4319,111.407,111.18,54.9208,91.872,87.6432,107.846,103.494,110.484,26.9729,14.3584,7.21724,78.5411,66.2067,0,
3425,99.5148,95.5343,43.7195,36.1052,110.408,110.183,54.4283,91.0481,86.8573,106.879,102.565,109.493,26.731,14.2297,7.15252,77.8368,65.613,0,
3450,98.6224,94.6775,43.3274,35.7814,109.418,109.195,53.9402,90.2316,86.0784,105.92,101.646,108.511,26.4913,14.102,7.08837,77.1387,65.0246,0,
3475,97.738,93.8285,42.9389,35.4605,108.437,108.216,53.4564,89.4225,85.3064,104.97,100.734,107.538,26.2537,13.9756,7.0248,76.447,64.4414,0,
3500,96.8615,92.9871,42.5538,35.1425,107.464,107.245,52.977,88.6205,84.5414,104.029,99.8308,106.574,26.0183,13.8502,6.9618,75.7614,63.8635,0,
3525,95.9929,92.1532,42.1721,34.8273,106.501,106.284,52.5019,87.8258,83.7833,103.096,98.9356,105.618,25.7849,13.726,6.89936,75.082,63.2908,0,
3550,95.132,91.3268,41.7939,34.515,105.545,105.331,52.0311,87.0382,83.0319,102.172,98.0484,104.671,25.5537,13.6029,6.83749,74.4087,62.7232,0,
3575,94.2789,90.5078,41.4191,34.2054,104.599,104.386,51.5645,86.2577,82.2873,101.255,97.1691,103.732,25.3245,13.4809,6.77617,73.7414,62.1607,0,
3600,93.4335,89.6962,41.0477,33.8987,103.661,103.45,51.102,85.4842,81.5494,100.347,96.2978,102.802,25.0974,13.36,6.7154,73.0801,61.6032,0,
3625,92.5956,88.8918,40.6796,33.5947,102.731,102.522,50.6438,84.7176,80.8181,99.4475,95.4342,101.88,24.8723,13.2402,6.65517,72.4247,61.0508,0,
3650,91.7652,88.0947,40.3148,33.2934,101.81,101.603,50.1896,83.9578,80.0933,98.5557,94.5784,100.967,24.6493,13.1215,6.59549,71.7752,60.5033,0,
3675,90.9423,87.3047,39.9532,32.9948,100.897,100.692,49.7395,83.2049,79.3751,97.6719,93.7302,100.061,24.4282,13.0038,6.53634,71.1316,59.9607,0,
3700,90.1268,86.5217,39.5949,32.6989,99.9924,99.7888,49.2934,82.4588,78.6632,96.796,92.8897,99.164,24.2091,12.8872,6.47772,70.4937,59.423,0,
3725,89.3186,85.7458,39.2398,32.4057,99.0957,98.8939,48.8514,81.7193,77.9578,95.928,92.0567,98.2747,23.992,12.7716,6.41963,69.8615,58.8901,0,
3750,88.5176,84.9769,38.8879,32.1151,98.207,98.0071,48.4133,80.9865,77.2587,95.0677,91.2312,97.3934,23.7769,12.6571,6.36206,69.235,58.362,0,
3775,87.7238,84.2149,38.5392,31.8271,97.3264,97.1282,47.9791,80.2602,76.5659,94.2152,90.413,96.52,23.5637,12.5436,6.30501,68.6141,57.8386,0,
3800,86.9371,83.4596,38.1936,31.5417,96.4536,96.2572,47.5489,79.5405,75.8793,93.3703,89.6023,95.6545,23.3523,12.4311,6.24846,67.9988,57.3199,0,
3825,86.1575,82.7112,37.8511,31.2588,95.5886,95.394,47.1224,78.8272,75.1988,92.533,88.7987,94.7967,23.1429,12.3196,6.19243,67.389,56.8059,0,
3850,85.3849,81.9695,37.5116,30.9785,94.7314,94.5385,46.6999,78.1203,74.5244,91.7032,88.0024,93.9466,22.9354,12.2091,6.1369,66.7847,56.2965,0,
3875,84.6192,81.2344,37.1752,30.7007,93.8819,93.6907,46.2811,77.4197,73.8561,90.8808,87.2132,93.1041,22.7297,12.0996,6.08186,66.1858,55.7916,0,
3900,83.8603,80.5059,36.8418,30.4253,93.04,92.8506,45.866,76.7254,73.1938,90.0658,86.4311,92.2692,22.5259,11.9911,6.02732,65.5922,55.2913,0,
3925,83.1083,79.784,36.5115,30.1525,92.2057,92.0179,45.4547,76.0374,72.5374,89.2582,85.6561,91.4418,22.3238,11.8836,5.97327,65.004,54.7954,0,
3950,82.363,79.0685,36.184,29.8821,91.3788,91.1927,45.0471,75.3555,71.8869,88.4577,84.8879,90.6218,22.1237,11.777,5.9197,64.4211,54.3041,0,
3975,81.6244,78.3594,35.8595,29.6141,90.5594,90.3749,44.6431,74.6797,71.2423,87.6645,84.1267,89.8091,21.9253,11.6714,5.86661,63.8434,53.8171,0,
4000,80.8924,77.6567,35.538,29.3485,89.7473,89.5645,44.2428,74.01,70.6034,86.8783,83.3723,89.0037,21.7286,11.5667,5.814,63.2708,53.3345,0,
