X Coordinates:
9.8,10,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,

 Time(s),  P(Pa) on vertices
825,9.73442,0,19.423,29.054,38.6205,48.0944,57.4758,66.7548,75.9253,84.9519,93.8548,102.586,111.176,119.59,127.831,135.891,143.757,151.424,158.884,166.137,173.186,179.979,186.568,192.933,199.073,204.956,210.608,216.024,221.217,226.155,230.84,235.299,239.52,243.504,247.242,250.747,254.018,257.055,259.868,262.425,264.763,266.874,268.76,270.42,271.856,273.069,274.061,274.827,275.389,275.702,275.81,
850,9.60357,0,19.1623,28.6648,38.1045,47.4545,56.7146,65.8755,74.9315,83.848,92.6447,101.276,109.769,118.092,126.248,134.229,142.021,149.62,157.017,164.214,171.213,177.962,184.512,190.844,196.956,202.816,208.45,213.853,219.036,223.97,228.653,233.114,237.34,241.331,245.079,248.595,251.879,254.929,257.756,260.328,262.681,264.806,266.705,268.378,269.825,271.049,272.049,272.822,273.389,273.705,273.813,
875,9.47782,0,18.9117,28.2907,37.6085,46.8391,55.9824,65.0295,73.9747,82.7847,91.4786,100.012,108.411,116.646,124.719,132.621,140.34,147.872,155.207,162.348,169.295,175.999,182.508,188.805,194.886,200.721,206.335,211.722,216.893,221.818,226.497,230.956,235.182,239.177,242.931,246.454,249.746,252.807,255.644,258.228,260.591,262.728,264.638,266.321,267.777,269.008,270.016,270.794,271.365,271.684,271.793,
900,9.35677,0,18.6704,27.9305,37.1308,46.2463,55.2769,64.2139,73.0521,81.759,90.3531,98.7913,107.1,115.248,123.239,131.064,138.711,146.176,153.449,160.533,167.428,174.086,180.554,186.813,192.863,198.67,204.261,209.629,214.784,219.697,224.368,228.822,233.046,237.04,240.796,244.324,247.621,250.688,253.533,256.125,258.497,260.642,262.56,264.251,265.714,266.952,267.965,268.748,269.322,269.643,269.752,
925,9.24005,0,18.4377,27.583,36.6701,45.6743,54.596,63.4266,72.161,80.7679,89.2651,97.6107,105.83,113.894,121.804,129.553,137.129,144.528,151.74,158.766,165.609,172.22,178.645,184.866,190.881,196.66,202.225,207.571,212.708,217.608,222.267,226.713,230.931,234.922,238.677,242.206,245.505,248.576,251.425,254.022,256.4,258.551,260.475,262.172,263.641,264.883,265.9,266.686,267.263,267.585,267.695,
950,9.12732,0,18.213,27.2474,36.2249,45.1216,53.9378,62.6652,71.2991,79.8087,88.2116,96.467,104.599,112.58,120.412,128.086,135.592,142.924,150.075,157.045,163.835,170.397,176.779,182.96,188.94,194.687,200.225,205.548,210.665,215.547,220.193,224.627,228.837,232.823,236.574,240.1,243.399,246.47,249.322,251.921,254.302,256.457,258.385,260.085,261.558,262.804,263.824,264.613,265.191,265.514,265.625,
975,9.01828,0,17.9956,26.9227,35.7941,44.5866,53.3005,61.928,70.4641,78.8792,87.1902,95.3575,103.405,111.305,119.059,126.66,134.096,141.363,148.452,155.365,162.102,168.616,174.953,181.094,187.036,192.751,198.26,203.557,208.651,213.514,218.144,222.565,226.764,230.741,234.485,238.007,241.303,244.372,247.223,249.823,252.205,254.361,256.292,257.994,259.469,260.717,261.739,262.529,263.109,263.433,263.544,
1000,8.91265,0,17.7851,26.6082,35.3767,44.0681,52.6828,61.213,69.6541,77.9771,86.1986,94.2798,102.244,110.064,117.742,125.271,132.638,139.84,146.869,153.724,160.408,166.873,173.164,179.264,185.168,190.849,196.327,201.597,206.667,211.509,216.12,220.526,224.712,228.677,232.413,235.927,239.218,242.283,245.131,247.73,250.111,252.267,254.197,255.901,257.376,258.625,259.648,260.439,261.02,261.344,261.455,
1025,8.81018,0,17.5808,26.3029,34.9717,43.5649,52.083,60.5187,68.8672,77.1005,85.2346,93.2316,101.114,108.857,116.46,123.917,131.216,138.354,145.322,152.12,158.75,165.166,171.412,177.469,183.334,188.979,194.425,199.666,204.71,209.529,214.121,218.509,222.679,226.632,230.356,233.861,237.144,240.204,243.047,245.642,248.02,250.175,252.104,253.806,255.282,256.531,257.553,258.345,258.925,259.249,259.36,
1050,8.71064,0,17.3823,26.0064,34.5781,43.0758,51.5,59.8436,68.1019,76.2475,84.2962,92.211,100.014,107.679,115.209,122.595,129.828,136.902,143.809,150.551,157.127,163.494,169.692,175.706,181.532,187.14,192.553,197.764,202.78,207.574,212.144,216.513,220.666,224.604,228.316,231.81,235.083,238.135,240.972,243.561,245.935,248.086,250.013,251.713,253.187,254.435,255.457,256.247,256.827,257.152,257.262,
1075,8.61382,0,17.1892,25.7179,34.1952,42.5998,50.9326,59.1863,67.3567,75.4166,83.3818,91.2159,98.9406,106.531,113.988,121.305,128.471,135.481,142.329,149.014,155.536,161.853,168.005,173.975,179.759,185.331,190.709,195.888,200.876,205.644,210.191,214.538,218.673,222.594,226.291,229.772,233.035,236.077,238.906,241.488,243.857,246.003,247.925,249.622,251.094,252.34,253.36,254.15,254.729,255.053,255.163,
1100,8.51955,0,17.0012,25.437,33.8222,42.1362,50.3797,58.5457,66.6301,74.6063,82.4897,90.2447,97.8926,105.409,112.794,120.042,127.143,134.091,140.879,147.507,153.976,160.243,166.347,172.273,178.016,183.549,188.892,194.039,198.996,203.737,208.259,212.584,216.698,220.601,224.283,227.75,231,234.031,236.85,239.424,241.785,243.925,245.843,247.536,249.004,250.247,251.265,252.053,252.631,252.954,253.064,
1125,8.42763,0,16.8179,25.163,33.4584,41.684,49.8403,57.9206,65.9209,73.8152,81.6185,89.2959,96.8683,104.311,111.627,118.807,125.843,132.728,139.457,146.029,152.444,158.661,164.717,170.598,176.3,181.794,187.101,192.214,197.14,201.853,206.349,210.65,214.743,218.627,222.29,225.742,228.978,231.997,234.804,237.369,239.722,241.855,243.767,245.455,246.918,248.158,249.173,249.959,250.536,250.858,250.968,
1150,8.33792,0,16.639,24.8956,33.1033,41.2424,49.3135,57.3101,65.2281,73.0421,80.7668,88.368,95.8662,103.238,110.483,117.597,124.568,131.393,138.062,144.578,150.94,157.106,163.115,168.951,174.61,180.065,185.334,190.413,195.307,199.991,204.46,208.736,212.806,216.669,220.314,223.749,226.969,229.975,232.771,235.325,237.669,239.793,241.698,243.38,244.838,246.074,247.086,247.869,248.444,248.765,248.875,
1175,8.25028,0,16.4642,24.6343,32.7563,40.8109,48.7986,56.7131,64.5505,72.2857,79.9334,87.4597,94.885,102.186,109.363,116.411,123.318,130.081,136.693,143.152,149.461,155.577,161.538,167.328,172.944,178.359,183.592,188.635,193.497,198.15,202.591,206.842,210.888,214.729,218.354,221.771,224.975,227.966,230.749,233.291,235.625,237.74,239.637,241.312,242.765,243.996,245.004,245.784,246.357,246.677,246.787,
1200,8.16457,0,16.2933,24.3787,32.4169,40.3887,48.2948,56.1289,63.8872,71.5452,79.1171,86.5699,93.9234,101.154,108.264,115.247,122.091,128.794,135.347,141.751,148.006,154.072,159.985,165.73,171.303,176.677,181.872,186.88,191.708,196.33,200.742,204.966,208.988,212.806,216.411,219.808,222.995,225.971,228.739,231.269,233.592,235.697,237.585,239.253,240.7,241.925,242.929,243.706,244.277,244.595,244.704,
1225,8.08067,0,16.1259,24.1286,32.0846,39.9753,47.8014,55.5567,63.2374,70.8196,78.3171,85.6975,92.9803,100.143,107.186,114.104,120.886,127.529,134.025,140.373,146.575,152.59,158.455,164.154,169.684,175.018,180.174,185.145,189.939,194.53,198.913,203.109,207.105,210.9,214.483,217.861,221.03,223.989,226.742,229.259,231.57,233.665,235.544,237.203,238.643,239.863,240.862,241.636,242.204,242.521,242.629,
1250,7.99847,0,15.962,23.8834,31.759,39.5701,47.3178,54.9957,62.6003,70.1079,77.5323,84.8415,92.0546,99.1493,106.127,112.981,119.702,126.285,132.723,139.017,145.166,151.131,156.948,162.601,168.087,173.38,178.497,183.432,188.191,192.749,197.102,201.271,205.241,209.011,212.572,215.929,219.079,222.021,224.759,227.262,229.559,231.643,233.512,235.163,236.596,237.809,238.804,239.574,240.139,240.454,240.562,
1275,7.91788,0,15.8012,23.6431,31.4396,39.1728,46.8434,54.4453,61.9751,69.4095,76.7618,84.0009,91.1454,98.1733,105.086,111.877,118.537,125.061,131.443,137.682,143.778,149.693,155.462,161.069,166.511,171.763,176.841,181.739,186.463,190.988,195.311,199.45,203.393,207.139,210.676,214.012,217.143,220.067,222.788,225.277,227.561,229.633,231.492,233.134,234.558,235.766,236.755,237.521,238.083,238.397,238.504,
1300,7.8388,0,15.6434,23.4072,31.1262,38.7828,46.3777,53.905,61.3612,68.7235,76.005,83.175,90.2518,97.2138,104.062,110.791,117.39,123.856,130.181,136.366,142.41,148.275,153.996,159.557,164.956,170.166,175.204,180.065,184.754,189.246,193.537,197.647,201.563,205.283,208.797,212.111,215.222,218.127,220.832,223.305,225.576,227.636,229.483,231.116,232.532,233.732,234.716,235.478,236.037,236.349,236.456,
1325,7.76115,0,15.4885,23.1755,30.8185,38.3997,45.9202,53.3742,60.758,68.0493,75.261,82.3629,89.373,96.27,103.055,109.722,116.262,122.67,128.939,135.07,141.061,146.877,152.55,158.065,163.42,168.588,173.587,178.41,183.063,187.522,191.781,195.862,199.75,203.444,206.934,210.226,213.316,216.202,218.889,221.346,223.603,225.65,227.487,229.109,230.517,231.71,232.688,233.445,234.001,234.312,234.418,
1350,7.68485,0,15.3363,22.9479,30.516,38.0233,45.4706,52.8523,60.1649,67.3863,74.5293,81.564,88.5082,95.341,102.064,108.669,115.15,121.5,127.714,133.791,139.731,145.497,151.122,156.592,161.903,167.029,171.988,176.774,181.391,185.815,190.043,194.094,197.954,201.621,205.087,208.356,211.425,214.291,216.96,219.402,221.644,223.678,225.503,227.115,228.514,229.7,230.672,231.424,231.977,232.285,232.391,
1375,7.60983,0,15.1867,22.7241,30.2185,37.653,45.0284,52.339,59.5815,66.734,73.8092,80.7776,87.6569,94.4262,101.087,107.632,114.054,120.348,126.507,132.53,138.419,144.135,149.713,155.137,160.404,165.488,170.408,175.155,179.736,184.127,188.322,192.343,196.174,199.815,203.255,206.501,209.548,212.395,215.046,217.471,219.698,221.719,223.531,225.133,226.523,227.702,228.667,229.415,229.964,230.271,230.375,
1400,7.53602,0,15.0394,22.5038,29.9259,37.2887,44.5932,51.8337,59.0071,66.0917,73.1002,80.0032,86.8183,93.525,100.124,106.61,112.974,119.211,125.315,131.286,137.123,142.791,148.321,153.699,158.922,163.965,168.845,173.554,178.099,182.455,186.619,190.608,194.411,198.025,201.44,204.662,207.687,210.514,213.146,215.554,217.766,219.773,221.573,223.165,224.545,225.716,226.675,227.418,227.963,228.268,228.372,
1425,7.46338,0,14.8945,22.2871,29.6378,36.93,44.1646,51.3362,58.4415,65.4592,72.4017,79.2402,85.9919,92.6366,99.1755,105.602,111.909,118.09,124.14,130.058,135.845,141.463,146.946,152.279,157.458,162.459,167.299,171.97,176.479,180.8,184.931,188.89,192.664,196.25,199.64,202.838,205.841,208.648,211.261,213.652,215.848,217.841,219.629,221.209,222.58,223.743,224.696,225.433,225.975,226.277,226.381,
1450,7.39183,0,14.7517,22.0736,29.354,36.5767,43.7425,50.8461,57.8842,64.8359,71.7133,78.4881,85.1772,91.7607,98.2397,104.608,110.857,116.983,122.98,128.846,134.581,140.151,145.587,150.875,156.01,160.97,165.77,170.403,174.875,179.162,183.26,187.188,190.932,194.491,197.855,201.03,204.011,206.796,209.39,211.764,213.944,215.923,217.698,219.267,220.629,221.783,222.729,223.462,223.999,224.3,224.403,
1475,7.32134,0,14.6111,21.8632,29.0744,36.2286,43.3265,50.363,57.3349,64.2214,71.0346,77.7464,84.3737,90.8967,97.3165,103.627,109.82,115.891,121.834,127.648,133.334,138.855,144.244,149.487,154.579,159.497,164.257,168.852,173.288,177.54,181.606,185.502,189.217,192.749,196.086,199.236,202.195,204.959,207.534,209.89,212.055,214.019,215.781,217.339,218.691,219.837,220.776,221.503,222.037,222.336,222.438,
1500,7.25186,0,14.4724,21.6558,28.7988,35.8853,42.9164,49.8867,56.7932,63.6153,70.3651,77.0148,83.5809,90.044,96.4052,102.659,108.796,114.812,120.702,126.465,132.101,137.574,142.917,148.114,153.163,158.04,162.76,167.317,171.716,175.934,179.967,183.832,187.518,191.021,194.333,197.459,200.394,203.138,205.693,208.031,210.179,212.129,213.878,215.424,216.766,217.904,218.837,219.559,220.089,220.385,220.486,
1525,7.18334,0,14.3357,21.4513,28.5269,35.5468,42.5118,49.4168,56.2588,63.0174,69.7045,76.2928,82.7985,89.2024,95.5056,101.702,107.784,113.747,119.584,125.296,130.882,136.308,141.604,146.757,151.763,156.598,161.279,165.798,170.16,174.344,178.344,182.178,185.834,189.309,192.595,195.696,198.609,201.331,203.867,206.187,208.319,210.253,211.99,213.524,214.856,215.985,216.911,217.628,218.154,218.448,218.549,
