Y Coordinates:
0.2,0,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,

 Time(s),  v(m) on vertices
3625,-1.28209e-008,0,-2.56418e-008,-3.84627e-008,-5.12836e-008,-6.41045e-008,-7.69253e-008,-8.97462e-008,-1.02567e-007,-1.15388e-007,-1.28209e-007,
3650,-1.28255e-008,0,-2.5651e-008,-3.84765e-008,-5.13019e-008,-6.41274e-008,-7.69529e-008,-8.97783e-008,-1.02604e-007,-1.15429e-007,-1.28255e-007,
3675,-1.283e-008,0,-2.56601e-008,-3.84901e-008,-5.13202e-008,-6.41502e-008,-7.69802e-008,-8.98102e-008,-1.0264e-007,-1.1547e-007,-1.283e-007,
3700,-1.28345e-008,0,-2.56691e-008,-3.85037e-008,-5.13382e-008,-6.41728e-008,-7.70073e-008,-8.98418e-008,-1.02676e-007,-1.15511e-007,-1.28345e-007,
3725,-1.2839e-008,0,-2.56781e-008,-3.85171e-008,-5.13561e-008,-6.41951e-008,-7.70341e-008,-8.98731e-008,-1.02712e-007,-1.15551e-007,-1.2839e-007,
3750,-1.28435e-008,0,-2.56869e-008,-3.85304e-008,-5.13738e-008,-6.42173e-008,-7.70607e-008,-8.99041e-008,-1.02748e-007,-1.15591e-007,-1.28435e-007,
3775,-1.28478e-008,0,-2.56957e-008,-3.85436e-008,-5.13914e-008,-6.42392e-008,-7.70871e-008,-8.99349e-008,-1.02783e-007,-1.15631e-007,-1.28478e-007,
3800,-1.28522e-008,0,-2.57044e-008,-3.85566e-008,-5.14088e-008,-6.4261e-008,-7.71132e-008,-8.99653e-008,-1.02818e-007,-1.1567e-007,-1.28522e-007,
3825,-1.28565e-008,0,-2.5713e-008,-3.85696e-008,-5.14261e-008,-6.42826e-008,-7.7139e-008,-8.99955e-008,-1.02852e-007,-1.15709e-007,-1.28565e-007,
3850,-1.28608e-008,0,-2.57216e-008,-3.85824e-008,-5.14432e-008,-6.43039e-008,-7.71647e-008,-9.00255e-008,-1.02886e-007,-1.15747e-007,-1.28608e-007,
3875,-1.2865e-008,0,-2.57301e-008,-3.85951e-008,-5.14601e-008,-6.43251e-008,-7.71901e-008,-9.00551e-008,-1.0292e-007,-1.15785e-007,-1.2865e-007,
3900,-1.28692e-008,0,-2.57385e-008,-3.86077e-008,-5.14769e-008,-6.43461e-008,-7.72153e-008,-9.00845e-008,-1.02954e-007,-1.15823e-007,-1.28692e-007,
3925,-1.28734e-008,0,-2.57468e-008,-3.86202e-008,-5.14935e-008,-6.43669e-008,-7.72403e-008,-9.01136e-008,-1.02987e-007,-1.1586e-007,-1.28734e-007,
3950,-1.28775e-008,0,-2.5755e-008,-3.86325e-008,-5.151e-008,-6.43875e-008,-7.7265e-008,-9.01425e-008,-1.0302e-007,-1.15898e-007,-1.28775e-007,
3975,-1.28816e-008,0,-2.57632e-008,-3.86448e-008,-5.15264e-008,-6.4408e-008,-7.72895e-008,-9.01711e-008,-1.03053e-007,-1.15934e-007,-1.28816e-007,
4000,-1.28856e-008,0,-2.57713e-008,-3.86569e-008,-5.15426e-008,-6.44282e-008,-7.73138e-008,-9.01995e-008,-1.03085e-007,-1.15971e-007,-1.28856e-007,
