X Coordinates:
9.8,10,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,

 Time(s),  sigmaYY(Pa) on vertices
750,-888.977,-890.067,-887.077,-885.184,-882.915,-881.061,-879.349,-877.252,-875.848,-873.598,-871.881,-870.007,-868.341,-866.726,-865.077,-863.437,-861.814,-860.174,-858.816,-857.48,-855.89,-854.747,-853.311,-852.34,-851.033,-849.756,-848.596,-847.681,-846.594,-845.563,-844.709,-843.891,-843.072,-842.289,-841.555,-840.938,-840.321,-839.741,-839.188,-838.682,-838.249,-837.861,-837.496,-837.18,-836.925,-836.691,-836.496,-836.372,-836.261,-836.207,-836.191,
775,-890.047,-891.121,-888.175,-886.31,-884.073,-882.246,-880.557,-878.49,-877.105,-874.884,-873.188,-871.338,-869.691,-868.094,-866.463,-864.84,-863.232,-861.606,-860.259,-858.933,-857.353,-856.217,-854.788,-853.82,-852.518,-851.243,-850.085,-849.171,-848.083,-847.05,-846.194,-845.373,-844.55,-843.763,-843.025,-842.403,-841.781,-841.196,-840.637,-840.126,-839.688,-839.295,-838.926,-838.605,-838.347,-838.11,-837.911,-837.786,-837.673,-837.618,-837.601,
800,-891.101,-892.16,-889.256,-887.416,-885.211,-883.409,-881.744,-879.704,-878.337,-876.144,-874.469,-872.641,-871.013,-869.435,-867.82,-866.214,-864.621,-863.01,-861.673,-860.357,-858.788,-857.659,-856.237,-855.273,-853.976,-852.706,-851.549,-850.636,-849.549,-848.515,-847.657,-846.835,-846.009,-845.219,-844.477,-843.852,-843.225,-842.636,-842.072,-841.557,-841.114,-840.718,-840.345,-840.021,-839.759,-839.519,-839.318,-839.191,-839.077,-839.022,-839.004,
825,-892.14,-893.184,-890.319,-888.505,-886.33,-884.552,-882.909,-880.895,-879.546,-877.381,-875.726,-873.92,-872.31,-870.749,-869.151,-867.561,-865.983,-864.386,-863.06,-861.754,-860.196,-859.074,-857.66,-856.701,-855.409,-854.143,-852.99,-852.078,-850.992,-849.959,-849.1,-848.277,-847.45,-846.657,-845.912,-845.284,-844.654,-844.062,-843.495,-842.975,-842.529,-842.13,-841.753,-841.426,-841.162,-840.92,-840.716,-840.588,-840.473,-840.417,-840.399,
850,-893.163,-894.193,-891.367,-889.578,-887.431,-885.676,-884.054,-882.066,-880.734,-878.595,-876.96,-875.174,-873.583,-872.038,-870.457,-868.882,-867.32,-865.736,-864.421,-863.126,-861.579,-860.464,-859.058,-858.104,-856.818,-855.557,-854.408,-853.499,-852.415,-851.382,-850.524,-849.7,-848.872,-848.078,-847.331,-846.701,-846.069,-845.473,-844.903,-844.381,-843.933,-843.53,-843.151,-842.821,-842.555,-842.311,-842.106,-841.977,-841.86,-841.804,-841.786,
875,-894.172,-895.189,-892.4,-890.634,-888.515,-886.782,-885.181,-883.218,-881.901,-879.788,-878.172,-876.406,-874.832,-873.305,-871.74,-870.18,-868.632,-867.063,-865.759,-864.474,-862.938,-861.83,-860.433,-859.485,-858.205,-856.95,-855.804,-854.898,-853.817,-852.786,-851.928,-851.105,-850.276,-849.482,-848.733,-848.102,-847.469,-846.871,-846.299,-845.774,-845.324,-844.92,-844.538,-844.206,-843.939,-843.693,-843.486,-843.356,-843.239,-843.182,-843.164,
900,-895.168,-896.172,-893.418,-891.674,-889.582,-887.871,-886.289,-884.35,-883.049,-880.961,-879.364,-877.618,-876.061,-874.549,-873,-871.456,-869.922,-868.366,-867.073,-865.798,-864.274,-863.174,-861.786,-860.843,-859.57,-858.321,-857.18,-856.277,-855.199,-854.17,-853.314,-852.492,-851.664,-850.87,-850.121,-849.489,-848.854,-848.255,-847.682,-847.156,-846.703,-846.298,-845.914,-845.581,-845.312,-845.065,-844.857,-844.726,-844.608,-844.551,-844.533,
925,-896.151,-897.142,-894.423,-892.7,-890.634,-888.944,-887.381,-885.465,-884.179,-882.115,-880.535,-878.809,-877.268,-875.772,-874.239,-872.71,-871.19,-869.648,-868.366,-867.102,-865.589,-864.497,-863.118,-862.18,-860.915,-859.672,-858.536,-857.637,-856.562,-855.537,-854.683,-853.862,-853.035,-852.241,-851.493,-850.861,-850.226,-849.626,-849.052,-848.524,-848.071,-847.664,-847.28,-846.945,-846.675,-846.427,-846.219,-846.087,-845.969,-845.911,-845.893,
950,-897.121,-898.1,-895.414,-893.712,-891.67,-890.001,-888.457,-886.563,-885.292,-883.251,-881.689,-879.981,-878.457,-876.976,-875.458,-873.943,-872.438,-870.91,-869.638,-868.384,-866.883,-865.799,-864.429,-863.498,-862.24,-861.004,-859.873,-858.978,-857.908,-856.886,-856.034,-855.215,-854.39,-853.598,-852.85,-852.218,-851.583,-850.984,-850.409,-849.881,-849.427,-849.02,-848.634,-848.299,-848.028,-847.78,-847.571,-847.439,-847.32,-847.262,-847.244,
975,-898.078,-899.046,-896.392,-894.71,-892.693,-891.042,-889.516,-887.644,-886.388,-884.37,-882.824,-881.134,-879.626,-878.161,-876.657,-875.158,-873.666,-872.152,-870.891,-869.647,-868.158,-867.081,-865.721,-864.796,-863.546,-862.317,-861.192,-860.302,-859.236,-858.218,-857.369,-856.553,-855.73,-854.94,-854.193,-853.562,-852.928,-852.329,-851.754,-851.226,-850.772,-850.364,-849.978,-849.643,-849.371,-849.122,-848.913,-848.781,-848.662,-848.604,-848.586,
1000,-899.024,-899.981,-897.357,-895.696,-893.701,-892.07,-890.561,-888.71,-887.468,-885.472,-883.943,-882.271,-880.778,-879.327,-877.839,-876.354,-874.876,-873.375,-872.125,-870.892,-869.414,-868.346,-866.995,-866.076,-864.834,-863.612,-862.494,-861.608,-860.548,-859.534,-858.688,-857.875,-857.055,-856.267,-855.521,-854.892,-854.259,-853.66,-853.086,-852.558,-852.105,-851.697,-851.311,-850.975,-850.704,-850.454,-850.245,-850.113,-849.994,-849.935,-849.917,
1025,-899.959,-900.904,-898.311,-896.668,-894.697,-893.084,-891.592,-889.762,-888.533,-886.559,-885.046,-883.391,-881.914,-880.477,-879.003,-877.532,-876.068,-874.58,-873.341,-872.118,-870.652,-869.592,-868.251,-867.339,-866.105,-864.891,-863.779,-862.898,-861.843,-860.834,-859.992,-859.182,-858.365,-857.579,-856.836,-856.208,-855.576,-854.979,-854.406,-853.879,-853.426,-853.018,-852.633,-852.298,-852.026,-851.777,-851.567,-851.435,-851.316,-851.258,-851.24,
1050,-900.883,-901.817,-899.254,-897.629,-895.68,-894.085,-892.609,-890.799,-889.583,-887.63,-886.133,-884.495,-883.033,-881.611,-880.151,-878.694,-877.243,-875.768,-874.54,-873.327,-871.873,-870.821,-869.491,-868.584,-867.359,-866.153,-865.048,-864.172,-863.123,-862.119,-861.281,-860.475,-859.661,-858.878,-858.138,-857.512,-856.882,-856.286,-855.714,-855.188,-854.736,-854.329,-853.944,-853.609,-853.338,-853.089,-852.879,-852.747,-852.628,-852.57,-852.552,
1075,-901.796,-902.72,-900.185,-898.578,-896.65,-895.073,-893.613,-891.822,-890.62,-888.687,-887.206,-885.584,-884.137,-882.728,-881.283,-879.839,-878.402,-876.94,-875.723,-874.52,-873.078,-872.034,-870.714,-869.814,-868.598,-867.399,-866.301,-865.431,-864.388,-863.389,-862.555,-861.753,-860.943,-860.163,-859.426,-858.802,-858.174,-857.581,-857.01,-856.486,-856.034,-855.628,-855.244,-854.91,-854.639,-854.39,-854.181,-854.05,-853.931,-853.873,-853.855,
1100,-902.698,-903.613,-901.105,-899.516,-897.609,-896.048,-894.605,-892.833,-891.643,-889.73,-888.264,-886.659,-885.226,-883.831,-882.4,-880.97,-879.545,-878.097,-876.89,-875.697,-874.267,-873.231,-871.921,-871.028,-869.82,-868.63,-867.54,-866.674,-865.638,-864.645,-863.816,-863.017,-862.211,-861.435,-860.701,-860.08,-859.454,-858.863,-858.295,-857.772,-857.322,-856.917,-856.534,-856.2,-855.93,-855.682,-855.473,-855.342,-855.223,-855.165,-855.147,
1125,-903.591,-904.495,-902.015,-900.443,-898.556,-897.012,-895.584,-893.83,-892.653,-890.76,-889.308,-887.72,-886.3,-884.919,-883.501,-882.085,-880.674,-879.238,-878.042,-876.859,-875.44,-874.414,-873.113,-872.227,-871.028,-869.847,-868.763,-867.904,-866.874,-865.887,-865.062,-864.268,-863.466,-862.694,-861.963,-861.345,-860.722,-860.133,-859.567,-859.046,-858.598,-858.194,-857.812,-857.48,-857.211,-856.963,-856.755,-856.624,-856.505,-856.447,-856.43,
1150,-904.474,-905.368,-902.914,-901.359,-899.492,-897.965,-896.551,-894.816,-893.65,-891.777,-890.34,-888.767,-887.362,-885.994,-884.589,-883.186,-881.788,-880.365,-879.179,-878.006,-876.6,-875.581,-874.291,-873.411,-872.222,-871.049,-869.973,-869.119,-868.096,-867.115,-866.295,-865.506,-864.708,-863.94,-863.213,-862.598,-861.978,-861.392,-860.828,-860.309,-859.862,-859.461,-859.08,-858.749,-858.48,-858.234,-858.026,-857.896,-857.777,-857.72,-857.702,
1175,-905.347,-906.232,-903.804,-902.265,-900.418,-898.906,-897.507,-895.79,-894.636,-892.781,-891.358,-889.801,-888.409,-887.055,-885.663,-884.273,-882.888,-881.477,-880.302,-879.14,-877.744,-876.734,-875.455,-874.582,-873.401,-872.237,-871.168,-870.32,-869.304,-868.33,-867.515,-866.73,-865.937,-865.174,-864.451,-863.839,-863.222,-862.638,-862.077,-861.561,-861.116,-860.716,-860.337,-860.007,-859.74,-859.494,-859.288,-859.157,-859.04,-858.982,-858.964,
1200,-906.211,-907.087,-904.684,-903.161,-901.333,-899.836,-898.452,-896.752,-895.609,-893.774,-892.365,-890.823,-889.444,-888.103,-886.725,-885.347,-883.974,-882.577,-881.411,-880.259,-878.876,-877.874,-876.604,-875.739,-874.567,-873.411,-872.351,-871.509,-870.499,-869.531,-868.722,-867.942,-867.154,-866.395,-865.676,-865.067,-864.454,-863.874,-863.315,-862.802,-862.359,-861.961,-861.583,-861.255,-860.989,-860.744,-860.538,-860.409,-860.291,-860.234,-860.217,
1225,-907.066,-907.933,-905.554,-904.047,-902.237,-900.756,-899.386,-897.703,-896.572,-894.754,-893.359,-891.832,-890.467,-889.138,-887.773,-886.408,-885.048,-883.663,-882.508,-881.365,-879.994,-879,-877.741,-876.882,-875.719,-874.573,-873.52,-872.684,-871.682,-870.721,-869.917,-869.142,-868.359,-867.605,-866.89,-866.285,-865.675,-865.097,-864.542,-864.031,-863.591,-863.194,-862.819,-862.492,-862.227,-861.984,-861.779,-861.65,-861.533,-861.476,-861.459,
